ReportNumber,VehicleCrashKey,DriverAtFault,DriverInjurySeverity,DriverSubstanceAbuse,DriverDistractedBy,VehicleType,VehicleMovement,VehicleGoingDir,VehicleDamageExtent,SpeedLimit,ParkedVehicle,SubstanceAbuseContributed,VehiclesCrashedTotal,VehicleKey,LocalCaseNumber,AgencyName,ACRSReportType,HitRun,LaneDirection,LaneNumber,NumberOfLanes,RoadGrade,NonTraffic,OffRoadIncident,AccidentAtFault,CollisionType,SurfaceCondition,Light,TrafficControl,Junction,IntersectionType,RoadAlignment,RoadCondition,RoadDivision,Latitude,Longitude,RoadKey_x,CrossStreetKey,NonMotoristTotal,NonMotoristInjury,NonMotoristFatal,DateHourKey,LocationAreaKey,Make,Year_x,BaseModel,BodyClass,Cylinders,Displacement,Transmission,Drivetrain,FuelType,CityMPG,HighwayMPG,RoadName_x,RouteType_x,RoadName_y,RouteType_y,RoadKey_y,Zipcode,MailCity,ShapeLength,ShapeArea,CentroidLatitude,CentroidLongitude,Temperature,Humidity,Precipitation,Rain,Snow,WindSpeed,WindDirection,WeatherKey,Datetime,Hour,TimeOfDay,DayNumber,WeekDayNumber,WeekDayName,WeekendFlag,MonthNumber,MonthName,Year_y,HolidayFlag,HolidayName
MCP3109008X,313D0320E3654615883137363CEE8A7A,False,NO APPARENT INJURY,NONE,NOT DISTRACTED,BUS,MOVING CONSTANT SPEED,North,SUPERFICIAL,35,False,False,2,240722642832247,230073543,Montgomery County Police,Property Damage ,False,North,1,1,LEVEL,False,False,DRIVER,OPPOSITE DIRECTION SIDESWIPE,DRY,DAYLIGHT,STOP SIGN,INTERSECTION,FOUR-WAY INTERSECTION,STRAIGHT,NO DEFECTS,"TWO-WAY, DIVIDED, UNPROTECTED PAINTED MIN 4 FEET",39.03630967,-76.99631283,765319533444332,853158400567476,0,0,0,2023122513,7700923739021308,Gillig,0,Unknown,Unknown,0.0,0.0,Unknown,Unknown,Unknown,0,0,LOCKWOOD DR,County,NORTHWEST DR,County,853158400567476,20901,SILVER SPRING,65628.3210741,155364678.639,39.021308415483304,-77.00923776704389,10.7545,74.24673,0.0,0.0,0.0,7.4128532,119.05451,231225137009290213,2023-12-25 13:00:00,13,PM,359,0,Monday,0,12,December,2023,1,Christmas Day
MCP3174004S,CB11094FEAD54EB6A8903C262B044108,True,POSSIBLE INJURY,NONE,LOOKED BUT DID NOT SEE,EMERGENCY,MAKING LEFT TURN,West,DISABLING,35,False,False,2,1622657643044950,230073545,Montgomery County Police,Injury ,False,East,1,2,LEVEL,False,False,DRIVER,HEAD ON LEFT TURN,DRY,DAYLIGHT,NO CONTROLS,INTERCHANGE RELATED,T-INTERSECTION,STRAIGHT,NO DEFECTS,"TWO-WAY, NOT DIVIDED",39.14065667,-77.21444783,6421645165822542,1724927062103168,0,0,0,2023122513,7724972439113159,Mercedes-Benz,2008,SLR,Two Seaters,8.0,5.4,Automatic 5,RWD,Premium Gasoline,12,16,W DIAMOND AVE,Maryland (State),RAMP 6 FR MD 117 EB TO IS 270 SB,Ramp,1724927062103168,20878,GAITHERSBURG,187104.712096,566694169.79,39.1131591007985,-77.24972483440455,10.698,74.49293,0.0,0.0,0.0,6.989936,124.50858,231225137249791131,2023-12-25 13:00:00,13,PM,359,0,Monday,0,12,December,2023,1,Christmas Day
MCP3174004S,05CC3B009BC545C0B40C7FE9DEE61827,False,NO APPARENT INJURY,NONE,NOT DISTRACTED,PASSENGER,MOVING CONSTANT SPEED,East,DISABLING,35,False,False,2,4223640344993510,230073545,Montgomery County Police,Injury ,False,East,1,2,LEVEL,False,False,DRIVER,HEAD ON LEFT TURN,DRY,DAYLIGHT,NO CONTROLS,INTERCHANGE RELATED,T-INTERSECTION,STRAIGHT,NO DEFECTS,"TWO-WAY, NOT DIVIDED",39.14065667,-77.21444783,6421645165822542,1724927062103168,0,0,0,2023122513,7724972439113159,Nissan,2019,Versa,Compact Cars,4.0,1.6,Automatic CVT,FWD,Regular Gasoline,27,36,W DIAMOND AVE,Maryland (State),RAMP 6 FR MD 117 EB TO IS 270 SB,Ramp,1724927062103168,20878,GAITHERSBURG,187104.712096,566694169.79,39.1131591007985,-77.24972483440455,10.698,74.49293,0.0,0.0,0.0,6.989936,124.50858,231225137249791131,2023-12-25 13:00:00,13,PM,359,0,Monday,0,12,December,2023,1,Christmas Day
MCP2008009Z,D371519A71CC487E9305944F4599CBD3,False,NO APPARENT INJURY,NONE,NOT DISTRACTED,PASSENGER,MOVING CONSTANT SPEED,South,DISABLING,40,False,False,2,5082261622574195,230073548,Montgomery County Police,Property Damage ,False,South,2,2,LEVEL,False,False,DRIVER,STRAIGHT MOVEMENT ANGLE,DRY,DAYLIGHT,TRAFFIC SIGNAL,INTERSECTION,FOUR-WAY INTERSECTION,STRAIGHT,NO DEFECTS,"TWO-WAY, DIVIDED, POSITIVE MEDIAN BARRIER",39.15209133,-77.172805,6327735360341145,36400526440806,0,0,0,2023122514,7718751639140820,Hyundai,2018,Elantra,Midsize Cars,4.0,2.0,Manual 6,FWD,Regular Gasoline,26,32,WOODFIELD RD,Maryland (State),EMORY GROVE RD,County,36400526440806,20877,GAITHERSBURG,106318.60006,168214721.14,39.14082081737279,-77.18751672326212,11.492,68.01052,0.0,0.0,0.0,8.287822,124.3804,231225147187591408,2023-12-25 14:00:00,14,PM,359,0,Monday,0,12,December,2023,1,Christmas Day
MCP2008009Z,D70E2CCEF1B74C598CBC737610B58B96,True,NO APPARENT INJURY,NONE,LOOKED BUT DID NOT SEE,PASSENGER,RIGHT TURN ON RED,West,DISABLING,40,False,False,2,1461480941499858,230073548,Montgomery County Police,Property Damage ,False,South,2,2,LEVEL,False,False,DRIVER,STRAIGHT MOVEMENT ANGLE,DRY,DAYLIGHT,TRAFFIC SIGNAL,INTERSECTION,FOUR-WAY INTERSECTION,STRAIGHT,NO DEFECTS,"TWO-WAY, DIVIDED, POSITIVE MEDIAN BARRIER",39.15209133,-77.172805,6327735360341145,36400526440806,0,0,0,2023122514,7718751639140820,Kia,2019,Sorento,Small Sport Utility Vehicle 2WD,4.0,2.4,Automatic 6,AWD,Regular Gasoline,19,26,WOODFIELD RD,Maryland (State),EMORY GROVE RD,County,36400526440806,20877,GAITHERSBURG,106318.60006,168214721.14,39.14082081737279,-77.18751672326212,11.492,68.01052,0.0,0.0,0.0,8.287822,124.3804,231225147187591408,2023-12-25 14:00:00,14,PM,359,0,Monday,0,12,December,2023,1,Christmas Day
MCP3262003S,E714D5173A4F4FA384E969ABCE65DAD7,False,NO APPARENT INJURY,NONE,NOT DISTRACTED,PASSENGER,MOVING CONSTANT SPEED,East,DISABLING,30,False,False,2,4708503902941436,230073559,Montgomery County Police,Injury ,False,East,2,2,LEVEL,False,False,DRIVER,STRAIGHT MOVEMENT ANGLE,DRY,DAYLIGHT,STOP SIGN,INTERSECTION,FOUR-WAY INTERSECTION,STRAIGHT,NO DEFECTS,"TWO-WAY, NOT DIVIDED",39.05698683,-76.9510205,1985337670340704,8149618571271010,0,0,0,2023122516,7698062539067210,Chevrolet,2020,Silverado,Standard Pickup Trucks 4WD,8.0,5.3,Automatic 6,4WD,Regular Gasoline,14,18,CALVERTON BLVD,County,GRACEFIELD RD,County,8149618571271010,20904,SILVER SPRING,111353.924037,378079609.413,39.067210105337146,-76.9806252802688,12.111,62.929817,0.0,0.0,0.0,9.360001,112.61991,231225166980690672,2023-12-25 16:00:00,16,PM,359,0,Monday,0,12,December,2023,1,Christmas Day
MCP3262003S,240DB9922E0D48CAB5178CEAB64B47A4,True,POSSIBLE INJURY,NONE,LOOKED BUT DID NOT SEE,PASSENGER,ACCELERATING,North,DISABLING,30,False,False,2,1588476140251952,230073559,Montgomery County Police,Injury ,False,East,2,2,LEVEL,False,False,DRIVER,STRAIGHT MOVEMENT ANGLE,DRY,DAYLIGHT,STOP SIGN,INTERSECTION,FOUR-WAY INTERSECTION,STRAIGHT,NO DEFECTS,"TWO-WAY, NOT DIVIDED",39.05698683,-76.9510205,1985337670340704,8149618571271010,0,0,0,2023122516,7698062539067210,Tesla,2022,Model 3,Midsize Cars,0.0,0.0,Automatic 1,AWD,Electricity,118,126,CALVERTON BLVD,County,GRACEFIELD RD,County,8149618571271010,20904,SILVER SPRING,111353.924037,378079609.413,39.067210105337146,-76.9806252802688,12.111,62.929817,0.0,0.0,0.0,9.360001,112.61991,231225166980690672,2023-12-25 16:00:00,16,PM,359,0,Monday,0,12,December,2023,1,Christmas Day
MCP28750083,75BD17DAD3494CC0B125B75D2AF831EC,True,NO APPARENT INJURY,NONE,UNKNOWN,PASSENGER,ACCELERATING,South,DESTROYED,25,False,False,1,538750838106430,230073560,Montgomery County Police,Property Damage ,False,North,1,2,LEVEL,False,False,DRIVER,SINGLE VEHICLE,DRY,DAYLIGHT,NO CONTROLS,UNKNOWN,UNKNOWN,STRAIGHT,NO DEFECTS,"TWO-WAY, NOT DIVIDED",39.190035,-77.13542167,2383766893385711,4117443342972371,0,0,0,2023122516,7714766839231538,Lexus,2015,ES,Midsize Cars,4.0,2.5,Automatic 6,FWD,Regular Gasoline,21,31,BELLE CHASE DR,County,SWEET MEADOW LA,County,4117443342972371,20882,GAITHERSBURG,223831.799733,1009821989.17,39.23153879824167,-77.14766885908672,11.165,71.06733,0.0,0.0,0.0,8.557102,112.24908,231225167147692315,2023-12-25 16:00:00,16,PM,359,0,Monday,0,12,December,2023,1,Christmas Day
MCP3037005P,0D1C01D971CF4FEDB9433ABFA368F33D,True,NO APPARENT INJURY,UNKNOWN,UNKNOWN,PASSENGER,MAKING LEFT TURN,East,DISABLING,25,False,False,1,8243785559569516,230073563,Montgomery County Police,Property Damage ,False,North,1,1,LEVEL,False,False,DRIVER,HEAD ON LEFT TURN,DRY,DUSK,STOP SIGN,INTERSECTION,FOUR-WAY INTERSECTION,STRAIGHT,NO DEFECTS,"TWO-WAY, NOT DIVIDED",39.23166833,-77.24892167,4445655002860918,7664354788402253,0,0,0,2023122517,7728275839257602,Toyota,2018,Camry,Midsize Cars,4.0,2.5,Automatic 8,FWD,Regular Gasoline,22,39,ARORA HILLS DR,Other Public Roadway,SWEET SHRUB CIR,UNKNOWN,7664354788402253,20871,CLARKSBURG,195709.493007,579427125.963,39.25760293821972,-77.28275858925295,10.6515,74.99958,0.0,0.0,0.0,8.891344,111.3707,231225177282792576,2023-12-25 17:00:00,17,PM,359,0,Monday,0,12,December,2023,1,Christmas Day
MCP1433005M,9C19ED3198094822B9C75CEEBB5033DE,True,NO APPARENT INJURY,NONE,LOOKED BUT DID NOT SEE,PASSENGER,MAKING LEFT TURN,West,FUNCTIONAL,35,False,False,2,8525273589105345,230073568,Montgomery County Police,Injury ,False,East,1,2,GRADE DOWNHILL,False,False,DRIVER,HEAD ON LEFT TURN,DRY,DARK LIGHTS ON,TRAFFIC SIGNAL,INTERSECTION,FOUR-WAY INTERSECTION,STRAIGHT,NO DEFECTS,"TWO-WAY, DIVIDED, POSITIVE MEDIAN BARRIER",39.053945,-77.09394,8073720238398338,8923897281565627,0,0,0,2023122517,7712482939051552,Toyota,2004,Camry,Compact Cars,4.0,2.4,Automatic 5,FWD,Regular Gasoline,18,27,RANDOLPH RD,County,ROCKING HORSE RD,County,8923897281565627,20852,ROCKVILLE,97850.5275202,228150579.438,39.051552656371115,-77.12482920430824,10.9415,69.32405,0.0,0.0,0.0,9.107359,108.43504,231225177124890515,2023-12-25 17:00:00,17,PM,359,0,Monday,0,12,December,2023,1,Christmas Day
MCP1433005M,E549AD6318784FB0B3E7766A4B9D1451,False,SUSPECTED MINOR INJURY,NONE,NOT DISTRACTED,PASSENGER,MOVING CONSTANT SPEED,East,FUNCTIONAL,35,False,False,2,6880218960229438,230073568,Montgomery County Police,Injury ,False,East,1,2,GRADE DOWNHILL,False,False,DRIVER,HEAD ON LEFT TURN,DRY,DARK LIGHTS ON,TRAFFIC SIGNAL,INTERSECTION,FOUR-WAY INTERSECTION,STRAIGHT,NO DEFECTS,"TWO-WAY, DIVIDED, POSITIVE MEDIAN BARRIER",39.053945,-77.09394,8073720238398338,8923897281565627,0,0,0,2023122517,7712482939051552,Lexus,2016,LS,Midsize Cars,8.0,4.6,Automatic 8,AWD,Premium Gasoline,16,23,RANDOLPH RD,County,ROCKING HORSE RD,County,8923897281565627,20852,ROCKVILLE,97850.5275202,228150579.438,39.051552656371115,-77.12482920430824,10.9415,69.32405,0.0,0.0,0.0,9.107359,108.43504,231225177124890515,2023-12-25 17:00:00,17,PM,359,0,Monday,0,12,December,2023,1,Christmas Day
MCP3256002R,D546C613C8CC41E1931222D77C1F20FF,False,NO APPARENT INJURY,NONE,NOT DISTRACTED,PASSENGER,STOPPED IN TRAFFIC LANE,North,SUPERFICIAL,55,False,False,5,660615385035114,230073573,Montgomery County Police,Injury ,False,North,2,3,LEVEL,False,False,DRIVER,SAME DIR REAR END,DRY,DARK LIGHTS ON,TRAFFIC SIGNAL,INTERSECTION RELATED,FOUR-WAY INTERSECTION,STRAIGHT,NO DEFECTS,"TWO-WAY, DIVIDED, POSITIVE MEDIAN BARRIER",39.0724857,-76.95610047,2620072274155517,1121551715469239,0,0,0,2023122518,7698062539067210,Ford,0,Unknown,Unknown,0.0,0.0,Unknown,Unknown,Unknown,0,0,COLUMBIA PIKE,US (State),FAIRLAND RD,County,1121551715469239,20904,SILVER SPRING,111353.924037,378079609.413,39.067210105337146,-76.9806252802688,8.511001,78.09537,0.0,0.0,0.0,10.390226,104.03627,231225186980690672,2023-12-25 18:00:00,18,PM,359,0,Monday,0,12,December,2023,1,Christmas Day
MCP3256002R,40CA62355D8E49E3BB9CFE61393DA051,True,NO APPARENT INJURY,NONE,LOOKED BUT DID NOT SEE,PASSENGER,MOVING CONSTANT SPEED,North,FUNCTIONAL,55,False,False,5,2411461157739148,230073573,Montgomery County Police,Injury ,False,North,2,3,LEVEL,False,False,DRIVER,SAME DIR REAR END,DRY,DARK LIGHTS ON,TRAFFIC SIGNAL,INTERSECTION RELATED,FOUR-WAY INTERSECTION,STRAIGHT,NO DEFECTS,"TWO-WAY, DIVIDED, POSITIVE MEDIAN BARRIER",39.0724857,-76.95610047,2620072274155517,1121551715469239,0,0,0,2023122518,7698062539067210,Mercury,0,Unknown,Unknown,0.0,0.0,Unknown,Unknown,Unknown,0,0,COLUMBIA PIKE,US (State),FAIRLAND RD,County,1121551715469239,20904,SILVER SPRING,111353.924037,378079609.413,39.067210105337146,-76.9806252802688,8.511001,78.09537,0.0,0.0,0.0,10.390226,104.03627,231225186980690672,2023-12-25 18:00:00,18,PM,359,0,Monday,0,12,December,2023,1,Christmas Day
MCP3256002R,2077DD69766448A791A400E586DE972B,False,NO APPARENT INJURY,NONE,NOT DISTRACTED,PASSENGER,STOPPED IN TRAFFIC LANE,North,FUNCTIONAL,55,False,False,5,7004010272090074,230073573,Montgomery County Police,Injury ,False,North,2,3,LEVEL,False,False,DRIVER,SAME DIR REAR END,DRY,DARK LIGHTS ON,TRAFFIC SIGNAL,INTERSECTION RELATED,FOUR-WAY INTERSECTION,STRAIGHT,NO DEFECTS,"TWO-WAY, DIVIDED, POSITIVE MEDIAN BARRIER",39.0724857,-76.95610047,2620072274155517,1121551715469239,0,0,0,2023122518,7698062539067210,Honda,2018,Civic,Compact Cars,4.0,1.5,Manual 6,FWD,Regular Gasoline,28,38,COLUMBIA PIKE,US (State),FAIRLAND RD,County,1121551715469239,20904,SILVER SPRING,111353.924037,378079609.413,39.067210105337146,-76.9806252802688,8.511001,78.09537,0.0,0.0,0.0,10.390226,104.03627,231225186980690672,2023-12-25 18:00:00,18,PM,359,0,Monday,0,12,December,2023,1,Christmas Day
MCP3256002R,6CD777A79F4D40248BF2114DEB7FCF67,False,NO APPARENT INJURY,NONE,NOT DISTRACTED,PASSENGER,STOPPED IN TRAFFIC LANE,South,FUNCTIONAL,55,False,False,5,2556346079776667,230073573,Montgomery County Police,Injury ,False,North,2,3,LEVEL,False,False,DRIVER,SAME DIR REAR END,DRY,DARK LIGHTS ON,TRAFFIC SIGNAL,INTERSECTION RELATED,FOUR-WAY INTERSECTION,STRAIGHT,NO DEFECTS,"TWO-WAY, DIVIDED, POSITIVE MEDIAN BARRIER",39.0724857,-76.95610047,2620072274155517,1121551715469239,0,0,0,2023122518,7698062539067210,Ford,2018,Fusion,Midsize Cars,4.0,2.0,Automatic 6,FWD,Regular Gasoline,21,41,COLUMBIA PIKE,US (State),FAIRLAND RD,County,1121551715469239,20904,SILVER SPRING,111353.924037,378079609.413,39.067210105337146,-76.9806252802688,8.511001,78.09537,0.0,0.0,0.0,10.390226,104.03627,231225186980690672,2023-12-25 18:00:00,18,PM,359,0,Monday,0,12,December,2023,1,Christmas Day
MCP3256002R,F09983C628BC42C9A30FE3F1D0E0F9BD,False,NO APPARENT INJURY,NONE,NOT DISTRACTED,PASSENGER,SLOWING OR STOPPING,North,FUNCTIONAL,55,False,False,5,7449593822546195,230073573,Montgomery County Police,Injury ,False,North,2,3,LEVEL,False,False,DRIVER,SAME DIR REAR END,DRY,DARK LIGHTS ON,TRAFFIC SIGNAL,INTERSECTION RELATED,FOUR-WAY INTERSECTION,STRAIGHT,NO DEFECTS,"TWO-WAY, DIVIDED, POSITIVE MEDIAN BARRIER",39.0724857,-76.95610047,2620072274155517,1121551715469239,0,0,0,2023122518,7698062539067210,Toyota,2022,Highlander,Small Sport Utility Vehicle 2WD,4.0,2.5,Automatic 6,AWD,Regular Gasoline,20,35,COLUMBIA PIKE,US (State),FAIRLAND RD,County,1121551715469239,20904,SILVER SPRING,111353.924037,378079609.413,39.067210105337146,-76.9806252802688,8.511001,78.09537,0.0,0.0,0.0,10.390226,104.03627,231225186980690672,2023-12-25 18:00:00,18,PM,359,0,Monday,0,12,December,2023,1,Christmas Day
MCP2586006Y,CF4F7888044E4E22ADA59BE2349E49E3,False,NO APPARENT INJURY,NONE,NOT DISTRACTED,PASSENGER,MOVING CONSTANT SPEED,North,DISABLING,40,False,False,1,169882151489943,230073577,Montgomery County Police,Property Damage ,False,North,1,1,LEVEL,False,False,UNKNOWN,OTHER,DRY,DARK NO LIGHTS,NO CONTROLS,NON INTERSECTION,UNKNOWN,STRAIGHT,NO DEFECTS,"TWO-WAY, NOT DIVIDED",39.32602461,-77.19432324,2800615797607229,1996318624015280,0,0,0,2023122518,7719017539329336,Hyundai,2013,Sonata,Large Cars,4.0,2.4,Automatic 6,FWD,Regular Gasoline,24,34,RIDGE RD,Maryland (State),BROWN CHURCH RD,County,1996318624015280,21771,MT. AIRY,60422.747104,62987431.0129,39.32933619533275,-77.19017508640758,7.568,86.55059,0.0,0.0,0.0,11.298495,112.47948,231225187190193293,2023-12-25 18:00:00,18,PM,359,0,Monday,0,12,December,2023,1,Christmas Day
MCP3233004G,384BB75B30A44C6D99F5536BDEB9B56E,True,NO APPARENT INJURY,NONE,UNKNOWN,PASSENGER,MOVING CONSTANT SPEED,East,SUPERFICIAL,40,False,False,2,9043821037351500,23007358,Montgomery County Police,Property Damage ,True,East,1,3,LEVEL,False,False,DRIVER,SAME DIR BOTH LEFT TURN,DRY,DARK LIGHTS ON,UNKNOWN,NON INTERSECTION,UNKNOWN,STRAIGHT,NO DEFECTS,"TWO-WAY, DIVIDED, POSITIVE MEDIAN BARRIER",39.00595913,-76.99723239,5005946941929880,2870196232145687,0,0,0,2023122520,7700923739021308,Dodge,1997,Stratus,Midsize Cars,4.0,2.0,Automatic 4,FWD,Regular Gasoline,18,26,UNIVERSITY BLVD E,Maryland (State),E MELBOURNE AVE,County,2870196232145687,20901,SILVER SPRING,65628.3210741,155364678.639,39.021308415483304,-77.00923776704389,6.6045003,92.366264,0.0,0.0,0.0,10.594036,80.21766,231225207009290213,2023-12-25 20:00:00,20,PM,359,0,Monday,0,12,December,2023,1,Christmas Day
MCP3233004G,A6A230E3F4C2463C8C09C0831686F2B4,False,NO APPARENT INJURY,NONE,NOT DISTRACTED,PASSENGER,MOVING CONSTANT SPEED,East,SUPERFICIAL,40,False,False,2,2710198652979894,23007358,Montgomery County Police,Property Damage ,True,East,1,3,LEVEL,False,False,DRIVER,SAME DIR BOTH LEFT TURN,DRY,DARK LIGHTS ON,UNKNOWN,NON INTERSECTION,UNKNOWN,STRAIGHT,NO DEFECTS,"TWO-WAY, DIVIDED, POSITIVE MEDIAN BARRIER",39.00595913,-76.99723239,5005946941929880,2870196232145687,0,0,0,2023122520,7700923739021308,Chevrolet,2003,Tracker,Sport Utility Vehicle - 4WD,4.0,2.0,Automatic 4,AWD,Regular Gasoline,20,23,UNIVERSITY BLVD E,Maryland (State),E MELBOURNE AVE,County,2870196232145687,20901,SILVER SPRING,65628.3210741,155364678.639,39.021308415483304,-77.00923776704389,6.6045003,92.366264,0.0,0.0,0.0,10.594036,80.21766,231225207009290213,2023-12-25 20:00:00,20,PM,359,0,Monday,0,12,December,2023,1,Christmas Day
MCP3222002N,DC5D3C0D3A57451E8196498AB6C9A004,False,NO APPARENT INJURY,NONE,NOT DISTRACTED,PASSENGER,MOVING CONSTANT SPEED,South,SUPERFICIAL,55,False,False,2,1683704792972663,230073587,Montgomery County Police,Injury ,False,South,3,3,LEVEL,False,False,DRIVER,SAME DIR REAR END,DRY,DARK LIGHTS ON,NO CONTROLS,UNKNOWN,UNKNOWN,CURVE RIGHT,NO DEFECTS,"TWO-WAY, DIVIDED, POSITIVE MEDIAN BARRIER",39.0236128,-77.14274459,6477653073943693,4685940418572156,0,0,0,2023122520,7715220038996189,Ford,2019,Transit Connect,Special Purpose Vehicle 2WD,4.0,2.0,Automatic 8,FWD,Regular Gasoline,24,27,DEMOCRACY BLVD,County,RAMP 8 FR IS 270Y SB TO DEMOCRACY BLVD,Ramp,4685940418572156,20817,BETHESDA,143234.920079,403664948.588,38.996189145680184,-77.15220044157795,6.9430003,88.92942,0.0,0.0,0.0,10.8955765,97.59455,231225207152289961,2023-12-25 20:00:00,20,PM,359,0,Monday,0,12,December,2023,1,Christmas Day
MCP3222002N,BD893074F11A4648897A21A2AE49BD90,True,POSSIBLE INJURY,NONE,LOOKED BUT DID NOT SEE,PASSENGER,MOVING CONSTANT SPEED,South,SUPERFICIAL,55,False,False,2,1032943166774445,230073587,Montgomery County Police,Injury ,False,South,3,3,LEVEL,False,False,DRIVER,SAME DIR REAR END,DRY,DARK LIGHTS ON,NO CONTROLS,UNKNOWN,UNKNOWN,CURVE RIGHT,NO DEFECTS,"TWO-WAY, DIVIDED, POSITIVE MEDIAN BARRIER",39.0236128,-77.14274459,6477653073943693,4685940418572156,0,0,0,2023122520,7715220038996189,Toyota,2019,Corolla,Midsize Cars,4.0,1.8,Automatic CVT,FWD,Regular Gasoline,28,35,DEMOCRACY BLVD,County,RAMP 8 FR IS 270Y SB TO DEMOCRACY BLVD,Ramp,4685940418572156,20817,BETHESDA,143234.920079,403664948.588,38.996189145680184,-77.15220044157795,6.9430003,88.92942,0.0,0.0,0.0,10.8955765,97.59455,231225207152289961,2023-12-25 20:00:00,20,PM,359,0,Monday,0,12,December,2023,1,Christmas Day
MCP3303001S,D095093033AE4B16930822CD54C343AF,True,NO APPARENT INJURY,NONE,NOT DISTRACTED,PASSENGER,MAKING LEFT TURN,South,NO DAMAGE,10,False,False,1,5552969803531775,230073589,Montgomery County Police,Injury ,False,South,1,2,HILL UPHILL,False,False,DRIVER,SINGLE VEHICLE,DRY,DARK LIGHTS ON,NO CONTROLS,INTERSECTION RELATED,T-INTERSECTION,STRAIGHT,NO DEFECTS,"TWO-WAY, NOT DIVIDED",39.17799305,-77.24060511,5890474799012741,4972572914805173,2,1,0,2023122521,7723271939208770,Chevrolet,2018,Silverado,Standard Pickup Trucks 2WD,8.0,5.3,Automatic 6,4WD,Regular Gasoline,16,22,GUNNERS BRANCH RD,County,FREDERICK RD,Maryland (State),4972572914805173,20876,GERMANTOWN,135940.688675,325819647.952,39.20877090545198,-77.23271948535775,6.22,88.86863,0.0,0.0,0.0,10.105681,94.08554,231225217232792087,2023-12-25 21:00:00,21,PM,359,0,Monday,0,12,December,2023,1,Christmas Day
MCP3313001W,67B0F5E8BDDB46C1ACC8728826322EA3,True,NO APPARENT INJURY,UNKNOWN,UNKNOWN,PASSENGER,MOVING CONSTANT SPEED,West,DESTROYED,25,False,False,1,7004010104313884,230073596,Montgomery County Police,Property Damage ,False,West,1,1,LEVEL,False,False,DRIVER,HEAD ON,DRY,DARK LIGHTS ON,NO CONTROLS,UNKNOWN,UNKNOWN,STRAIGHT,NO DEFECTS,"TWO-WAY, NOT DIVIDED",39.07256842,-77.07151357,141959807513606,6012831567929744,0,0,0,2023122521,7705486039088590,Honda,2012,Civic,Compact Cars,4.0,1.8,Automatic 5,FWD,Regular Gasoline,28,38,MAY ST,County,OLYMPIC ST,County,6012831567929744,20906,SILVER SPRING,133207.174949,359110751.771,39.08859082555049,-77.05486091907257,6.3325,93.31773,0.0,0.0,0.0,10.661107,78.31066,231225217054890885,2023-12-25 21:00:00,21,PM,359,0,Monday,0,12,December,2023,1,Christmas Day
DD56720002,E1CA88FF3C574AB39FE8575F48B7969D,False,NO APPARENT INJURY,NONE,UNKNOWN,PASSENGER,MOVING CONSTANT SPEED,North,DISABLING,35,False,False,2,6502835474452820,230073599,Rockville Police Departme,Injury ,False,North,2,3,LEVEL,False,False,DRIVER,HEAD ON LEFT TURN,DRY,DARK LIGHTS ON,TRAFFIC SIGNAL,INTERSECTION,FOUR-WAY INTERSECTION,STRAIGHT,NO DEFECTS,"TWO-WAY, DIVIDED, POSITIVE MEDIAN BARRIER",39.05884912,-77.12128391,5925405510732472,8856941552914990,0,0,0,2023122523,7712482939051552,Nissan,2013,Sentra,Midsize Cars,4.0,1.8,Automatic CVT,FWD,Regular Gasoline,30,38,ROCKVILLE PIKE,Maryland (State),TWINBROOK PKWY,Municipality,8856941552914990,20852,ROCKVILLE,97850.5275202,228150579.438,39.051552656371115,-77.12482920430824,5.7415004,95.58975,0.0,0.0,0.0,9.9571085,102.5288,231225237124890515,2023-12-25 23:00:00,23,PM,359,0,Monday,0,12,December,2023,1,Christmas Day
DD56720002,A87B69C9208F42B8BD367191BCE2DA0B,True,SUSPECTED MINOR INJURY,NONE,UNKNOWN,PASSENGER,MAKING LEFT TURN,East,DISABLING,35,False,False,2,3706795429459167,230073599,Rockville Police Departme,Injury ,False,North,2,3,LEVEL,False,False,DRIVER,HEAD ON LEFT TURN,DRY,DARK LIGHTS ON,TRAFFIC SIGNAL,INTERSECTION,FOUR-WAY INTERSECTION,STRAIGHT,NO DEFECTS,"TWO-WAY, DIVIDED, POSITIVE MEDIAN BARRIER",39.05884912,-77.12128391,5925405510732472,8856941552914990,0,0,0,2023122523,7712482939051552,Mercedes-Benz,0,Unknown,Unknown,0.0,0.0,Unknown,Unknown,Unknown,0,0,ROCKVILLE PIKE,Maryland (State),TWINBROOK PKWY,Municipality,8856941552914990,20852,ROCKVILLE,97850.5275202,228150579.438,39.051552656371115,-77.12482920430824,5.7415004,95.58975,0.0,0.0,0.0,9.9571085,102.5288,231225237124890515,2023-12-25 23:00:00,23,PM,359,0,Monday,0,12,December,2023,1,Christmas Day
